path	bytes	sample_rate	bits	channels	seconds
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay E 04.wav	558448	44100	24	1	4.11
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay E 05.wav	558654	44100	24	1	4.11
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay E 06.wav	557640	44100	24	1	4.1
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay F 01.wav	1045052	44100	24	1	7.72
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay F 02.wav	1049048	44100	24	1	7.749
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay F 03.wav	1053068	44100	24	1	7.778
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay F 04.wav	1050124	44100	24	1	7.754
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay F 05.wav	1051272	44100	24	1	7.744
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/A/BD A 808 Decay F 06.wav	1053582	44100	24	1	7.784
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay A 01.wav	20662	44100	24	1	0.121
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay A 02.wav	22064	44100	24	1	0.133
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay A 03.wav	21578	44100	24	1	0.133
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay A 04.wav	22018	44100	24	1	0.133
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay A 05.wav	21014	44100	24	1	0.133
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay A 06.wav	22334	44100	24	1	0.133
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay B 01.wav	47292	44100	24	1	0.326
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay B 02.wav	47298	44100	24	1	0.326
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay B 03.wav	47620	44100	24	1	0.326
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay B 04.wav	47392	44100	24	1	0.326
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay B 05.wav	48474	44100	24	1	0.336
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay B 06.wav	49280	44100	24	1	0.336
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay C 01.wav	128422	44100	24	1	0.923
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay C 02.wav	128738	44100	24	1	0.923
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay C 03.wav	128700	44100	24	1	0.923
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay C 04.wav	127956	44100	24	1	0.923
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay C 05.wav	129114	44100	24	1	0.933
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay C 06.wav	130512	44100	24	1	0.933
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay D 01.wav	242208	44100	24	1	1.766
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay D 02.wav	242260	44100	24	1	1.766
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay D 03.wav	244124	44100	24	1	1.785
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay D 04.wav	244838	44100	24	1	1.785
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay D 05.wav	243904	44100	24	1	1.785
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay D 06.wav	245444	44100	24	1	1.785
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay E 01.wav	502732	44100	24	1	3.705
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay E 02.wav	504428	44100	24	1	3.715
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay E 03.wav	504300	44100	24	1	3.715
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay E 04.wav	507110	44100	24	1	3.734
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay E 05.wav	505974	44100	24	1	3.724
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay E 06.wav	507800	44100	24	1	3.734
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay F 01.wav	1033770	44100	24	1	7.632
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay F 02.wav	1041226	44100	24	1	7.69
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay F 03.wav	1040834	44100	24	1	7.69
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay F 04.wav	1044140	44100	24	1	7.71
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay F 05.wav	1044218	44100	24	1	7.71
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Digital/B/BD B 808 Decay F 06.wav	1045100	44100	24	1	7.71
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay A 01.wav	8648	44100	24	1	0.061
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay A 02.wav	9030	44100	24	1	0.064
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay A 03.wav	13852	44100	24	1	0.08
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay A 04.wav	12988	44100	24	1	0.074
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay A 05.wav	14290	44100	24	1	0.083
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay A 06.wav	14490	44100	24	1	0.084
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay B 01.wav	24354	44100	24	1	0.154
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay B 02.wav	24044	44100	24	1	0.156
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay B 03.wav	25870	44100	24	1	0.171
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay B 04.wav	24380	44100	24	1	0.16
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay B 05.wav	22066	44100	24	1	0.143
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay B 06.wav	20388	44100	24	1	0.148
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay C 01.wav	75534	44100	24	1	0.536
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay C 02.wav	79134	44100	24	1	0.565
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay C 03.wav	85372	44100	24	1	0.613
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay C 04.wav	78012	44100	24	1	0.557
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay C 05.wav	76808	44100	24	1	0.548
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay C 06.wav	61344	44100	24	1	0.453
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay D 01.wav	112628	44100	24	1	0.835
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay D 02.wav	136326	44100	24	1	0.988
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay D 03.wav	142334	44100	24	1	1.033
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay D 04.wav	143130	44100	24	1	1.041
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay D 05.wav	146420	44100	24	1	1.064
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay D 06.wav	123186	44100	24	1	0.913
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay E 01.wav	231224	44100	24	1	1.717
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay E 02.wav	268638	44100	24	1	1.965
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay E 03.wav	288890	44100	24	1	2.116
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay E 04.wav	277364	44100	24	1	2.029
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay E 05.wav	271558	44100	24	1	1.987
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay E 06.wav	241716	44100	24	1	1.795
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay F 01.wav	432644	44100	24	1	3.216
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay F 02.wav	528330	44100	24	1	3.929
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay F 03.wav	524910	44100	24	1	3.903
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay F 04.wav	496010	44100	24	1	3.688
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay F 05.wav	506230	44100	24	1	3.708
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/A/BD A 808 Tape Decay F 06.wav	492074	44100	24	1	3.659
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay A 01.wav	12210	44100	24	1	0.066
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay A 02.wav	14942	44100	24	1	0.084
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay A 03.wav	14496	44100	24	1	0.084
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay A 04.wav	14696	44100	24	1	0.084
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay A 05.wav	14984	44100	24	1	0.084
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay A 06.wav	14484	44100	24	1	0.083
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay B 01.wav	22644	44100	24	1	0.144
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay B 02.wav	26826	44100	24	1	0.176
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay B 03.wav	26852	44100	24	1	0.175
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay B 04.wav	29158	44100	24	1	0.193
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay B 05.wav	28732	44100	24	1	0.19
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay B 06.wav	29586	44100	24	1	0.196
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay C 01.wav	76842	44100	24	1	0.538
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay C 02.wav	78336	44100	24	1	0.557
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay C 03.wav	77616	44100	24	1	0.552
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay C 04.wav	81834	44100	24	1	0.583
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay C 05.wav	80780	44100	24	1	0.574
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay C 06.wav	79582	44100	24	1	0.561
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay D 01.wav	129368	44100	24	1	0.928
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay D 02.wav	131856	44100	24	1	0.95
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay D 03.wav	139414	44100	24	1	1.007
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay D 04.wav	141906	44100	24	1	1.025
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay D 05.wav	141870	44100	24	1	1.024
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay D 06.wav	142158	44100	24	1	1.026
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay E 01.wav	264890	44100	24	1	1.934
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay E 02.wav	279596	44100	24	1	2.04
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay E 03.wav	281112	44100	24	1	2.054
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay E 04.wav	282444	44100	24	1	2.061
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay E 05.wav	291288	44100	24	1	2.129
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay E 06.wav	286380	44100	24	1	2.08
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay F 01.wav	505034	44100	24	1	3.745
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay F 02.wav	516632	44100	24	1	3.831
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay F 03.wav	510668	44100	24	1	3.787
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay F 04.wav	498174	44100	24	1	3.704
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay F 05.wav	507944	44100	24	1	3.777
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Clean/Tape/B/BD B 808 Tape Decay F 06.wav	504380	44100	24	1	3.75
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay A 01.wav	39028	44100	24	1	0.27
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay A 02.wav	41452	44100	24	1	0.291
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay A 03.wav	41058	44100	24	1	0.288
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay A 04.wav	45778	44100	24	1	0.319
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay B 01.wav	85402	44100	24	1	0.613
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay B 02.wav	86214	44100	24	1	0.621
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay B 03.wav	87802	44100	24	1	0.632
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay B 04.wav	88500	44100	24	1	0.632
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay C 01.wav	152096	44100	24	1	1.107
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay C 02.wav	158934	44100	24	1	1.157
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay C 03.wav	169370	44100	24	1	1.236
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Click Decay C 04.wav	176798	44100	24	1	1.282
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay A 01.wav	41568	44100	24	1	0.286
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay A 02.wav	42612	44100	24	1	0.291
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay A 03.wav	42664	44100	24	1	0.292
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay A 04.wav	43052	44100	24	1	0.287
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay B 01.wav	82922	44100	24	1	0.595
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay B 02.wav	90246	44100	24	1	0.649
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay B 03.wav	78366	44100	24	1	0.561
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay B 04.wav	88686	44100	24	1	0.628
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay C 01.wav	169022	44100	24	1	1.232
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay C 02.wav	172146	44100	24	1	1.255
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay C 03.wav	180850	44100	24	1	1.318
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Lo Decay C 04.wav	183504	44100	24	1	1.335
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay A 01.wav	41808	44100	24	1	0.289
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay A 02.wav	44652	44100	24	1	0.313
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay A 03.wav	47316	44100	24	1	0.334
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay A 04.wav	44734	44100	24	1	0.307
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay B 01.wav	79044	44100	24	1	0.565
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay B 02.wav	86392	44100	24	1	0.621
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay B 03.wav	94410	44100	24	1	0.682
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay B 04.wav	93760	44100	24	1	0.674
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay C 01.wav	173700	44100	24	1	1.262
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay C 02.wav	170430	44100	24	1	1.239
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay C 03.wav	168768	44100	24	1	1.23
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Multi Saturated/BD 808 Sat Mid Decay C 04.wav	178126	44100	24	1	1.295
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Click Color 01.wav	33972	44100	24	1	0.249
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Click Color 02.wav	34880	44100	24	1	0.255
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Click Color 03.wav	29620	44100	24	1	0.2
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Click Color 04.wav	61934	44100	24	1	0.439
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Click Color 05.wav	70234	44100	24	1	0.489
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Click Color 06.wav	60632	44100	24	1	0.43
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Lo Color 01.wav	114364	44100	24	1	0.845
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Lo Color 02.wav	96554	44100	24	1	0.692
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Lo Color 03.wav	185392	44100	24	1	1.336
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color A 01.wav	51916	44100	24	1	0.359
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color A 02.wav	38526	44100	24	1	0.267
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color A 03.wav	40960	44100	24	1	0.3
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color A 04.wav	62250	44100	24	1	0.439
