path	bytes	sample_rate	bits	channels	seconds
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_C_808_06.wav	116682	44100	24	1	0.836
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_D_808_01.wav	196344	44100	24	1	1.432
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_D_808_02.wav	194340	44100	24	1	1.419
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_D_808_03.wav	195426	44100	24	1	1.425
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_D_808_04.wav	196330	44100	24	1	1.434
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_D_808_05.wav	193686	44100	24	1	1.415
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_D_808_06.wav	194938	44100	24	1	1.419
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_E_808_01.wav	285092	44100	24	1	2.092
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_E_808_02.wav	262552	44100	24	1	1.924
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_E_808_03.wav	290496	44100	24	1	2.131
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_E_808_04.wav	294010	44100	24	1	2.158
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_E_808_05.wav	289718	44100	24	1	2.126
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_E_808_06.wav	288480	44100	24	1	2.114
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_F_808_01.wav	314714	44100	24	1	2.304
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_F_808_02.wav	327676	44100	24	1	2.405
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_F_808_03.wav	351206	44100	24	1	2.58
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_F_808_04.wav	341972	44100	24	1	2.512
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_F_808_05.wav	343058	44100	24	1	2.52
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 1/BD_Sat01_F_808_06.wav	341382	44100	24	1	2.508
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_A_808_01.wav	17286	44100	24	1	0.125
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_A_808_02.wav	17008	44100	24	1	0.123
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_A_808_03.wav	17122	44100	24	1	0.124
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_A_808_04.wav	17454	44100	24	1	0.126
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_A_808_05.wav	17752	44100	24	1	0.129
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_A_808_06.wav	16954	44100	24	1	0.123
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_B_808_01.wav	50490	44100	24	1	0.372
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_B_808_02.wav	47556	44100	24	1	0.35
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_B_808_03.wav	47742	44100	24	1	0.352
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_B_808_04.wav	49332	44100	24	1	0.364
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_B_808_05.wav	48506	44100	24	1	0.358
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_B_808_06.wav	47456	44100	24	1	0.35
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_C_808_01.wav	113420	44100	24	1	0.841
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_C_808_02.wav	115094	44100	24	1	0.853
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_C_808_03.wav	116468	44100	24	1	0.863
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_C_808_04.wav	109314	44100	24	1	0.81
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_C_808_05.wav	112500	44100	24	1	0.834
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_C_808_06.wav	111548	44100	24	1	0.827
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_D_808_01.wav	198278	44100	24	1	1.472
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_D_808_02.wav	194024	44100	24	1	1.44
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_D_808_03.wav	188876	44100	24	1	1.402
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_D_808_04.wav	192336	44100	24	1	1.428
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_D_808_05.wav	191004	44100	24	1	1.418
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_D_808_06.wav	187100	44100	24	1	1.389
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_E_808_01.wav	267218	44100	24	1	1.985
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_E_808_02.wav	259988	44100	24	1	1.931
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_E_808_03.wav	260940	44100	24	1	1.939
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_E_808_04.wav	256008	44100	24	1	1.902
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_E_808_05.wav	255990	44100	24	1	1.902
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_E_808_06.wav	270810	44100	24	1	2.012
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_F_808_01.wav	306962	44100	24	1	2.281
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_F_808_02.wav	320744	44100	24	1	2.384
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_F_808_03.wav	323006	44100	24	1	2.4
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_F_808_04.wav	316422	44100	24	1	2.351
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_F_808_05.wav	258876	44100	24	1	1.923
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 2/BD_Sat02_F_808_06.wav	277596	44100	24	1	2.062
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_A_808_01.wav	20016	44100	24	1	0.145
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_A_808_02.wav	19736	44100	24	1	0.143
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_A_808_03.wav	19748	44100	24	1	0.144
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_A_808_04.wav	19430	44100	24	1	0.141
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_A_808_05.wav	19156	44100	24	1	0.139
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_A_808_06.wav	18714	44100	24	1	0.136
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_B_808_01.wav	57062	44100	24	1	0.421
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_B_808_02.wav	54320	44100	24	1	0.401
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_B_808_03.wav	53570	44100	24	1	0.395
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_B_808_04.wav	53150	44100	24	1	0.392
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_B_808_05.wav	52542	44100	24	1	0.388
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_B_808_06.wav	51348	44100	24	1	0.379
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_C_808_01.wav	116958	44100	24	1	0.867
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_C_808_02.wav	117384	44100	24	1	0.87
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_C_808_03.wav	114756	44100	24	1	0.851
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_C_808_04.wav	121770	44100	24	1	0.903
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_C_808_05.wav	118236	44100	24	1	0.876
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_C_808_06.wav	117620	44100	24	1	0.872
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_D_808_01.wav	202182	44100	24	1	1.501
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_D_808_02.wav	198558	44100	24	1	1.474
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_D_808_03.wav	201218	44100	24	1	1.494
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_D_808_04.wav	205092	44100	24	1	1.523
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_D_808_05.wav	203984	44100	24	1	1.515
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_D_808_06.wav	204984	44100	24	1	1.522
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_E_808_01.wav	281862	44100	24	1	2.094
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_E_808_02.wav	287448	44100	24	1	2.136
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_E_808_03.wav	282698	44100	24	1	2.1
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_E_808_04.wav	258678	44100	24	1	1.922
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_E_808_05.wav	259022	44100	24	1	1.924
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_E_808_06.wav	261470	44100	24	1	1.942
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_F_808_01.wav	298100	44100	24	1	2.215
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_F_808_02.wav	320816	44100	24	1	2.384
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_F_808_03.wav	321936	44100	24	1	2.392
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_F_808_04.wav	343190	44100	24	1	2.551
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_F_808_05.wav	260012	44100	24	1	1.932
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 3/BD_Sat03_F_808_06.wav	319766	44100	24	1	2.376
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_A_808_01.wav	51408	44100	24	1	0.379
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_A_808_02.wav	54138	44100	24	1	0.399
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_A_808_03.wav	51378	44100	24	1	0.379
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_A_808_04.wav	51366	44100	24	1	0.379
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_A_808_05.wav	51362	44100	24	1	0.379
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_A_808_06.wav	51360	44100	24	1	0.379
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_B_808_01.wav	89804	44100	24	1	0.665
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_B_808_02.wav	89094	44100	24	1	0.66
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_B_808_03.wav	90300	44100	24	1	0.669
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_B_808_04.wav	91056	44100	24	1	0.674
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_B_808_05.wav	92484	44100	24	1	0.685
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_B_808_06.wav	92322	44100	24	1	0.684
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_C_808_01.wav	148652	44100	24	1	1.103
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_C_808_02.wav	150290	44100	24	1	1.115
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_C_808_03.wav	144654	44100	24	1	1.073
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_C_808_04.wav	149778	44100	24	1	1.111
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_C_808_05.wav	152240	44100	24	1	1.13
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_C_808_06.wav	153762	44100	24	1	1.141
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_D_808_01.wav	226404	44100	24	1	1.681
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_D_808_02.wav	219734	44100	24	1	1.632
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_D_808_03.wav	220724	44100	24	1	1.639
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_D_808_04.wav	222594	44100	24	1	1.653
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/2. Processed/Sat 4/BD_Sat_Filt2_D_808_05.wav	218942	44100	24	1	1.626
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/01_BD_Tuned_1_808_E.wav	187892	44100	24	1	1.395
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/02_BD_Tuned_1_808_F.wav	177656	44100	24	1	1.319
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/03_BD_Tuned_1_808_F#.wav	167762	44100	24	1	1.245
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/04_BD_Tuned_1_808_G.wav	158366	44100	24	1	1.175
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/05_BD_Tuned_1_808_G#.wav	155316	44100	24	1	1.152
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/06_BD_Tuned_1_808_A.wav	145368	44100	24	1	1.078
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/07_BD_Tuned_1_808_E.wav	97476	44100	24	1	0.722
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/08_BD_Tuned_1_808_F.wav	94562	44100	24	1	0.7
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/09_BD_Tuned_1_808_F#.wav	87230	44100	24	1	0.646
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/10_BD_Tuned_1_808_G.wav	84746	44100	24	1	0.627
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/11_BD_Tuned_1_808_G#.wav	78798	44100	24	1	0.583
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/1/12_BD_Tuned_1_808_A.wav	75968	44100	24	1	0.562
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/01_BD_Tuned_2_808_E.wav	233364	44100	24	1	1.733
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/02_BD_Tuned_2_808_F.wav	247338	44100	24	1	1.837
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/03_BD_Tuned_2_808_F#.wav	251300	44100	24	1	1.867
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/04_BD_Tuned_2_808_G.wav	241064	44100	24	1	1.791
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/05_BD_Tuned_2_808_G#.wav	207066	44100	24	1	1.538
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/06_BD_Tuned_2_808_A.wav	203600	44100	24	1	1.512
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/07_BD_Tuned_2_808_E.wav	119576	44100	24	1	0.886
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/08_BD_Tuned_2_808_F.wav	131192	44100	24	1	0.973
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/09_BD_Tuned_2_808_F#.wav	132996	44100	24	1	0.986
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/10_BD_Tuned_2_808_G.wav	92600	44100	24	1	0.686
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/11_BD_Tuned_2_808_G#.wav	121394	44100	24	1	0.9
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/2/12_BD_Tuned_2_808_A.wav	118526	44100	24	1	0.879
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/01_BD_Tuned_3_808_E.wav	249464	44100	24	1	1.853
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/02_BD_Tuned_3_808_F.wav	249944	44100	24	1	1.857
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/03_BD_Tuned_3_808_F#.wav	239852	44100	24	1	1.782
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/04_BD_Tuned_3_808_G.wav	218822	44100	24	1	1.625
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/05_BD_Tuned_3_808_G#.wav	210824	44100	24	1	1.566
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/06_BD_Tuned_3_808_A.wav	192306	44100	24	1	1.428
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/07_BD_Tuned_3_808_E.wav	130766	44100	24	1	0.97
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/08_BD_Tuned_3_808_F.wav	117260	44100	24	1	0.869
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/09_BD_Tuned_3_808_F#.wav	112004	44100	24	1	0.83
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/10_BD_Tuned_3_808_G.wav	105908	44100	24	1	0.785
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/11_BD_Tuned_3_808_G#.wav	98400	44100	24	1	0.729
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/3/12_BD_Tuned_3_808_A.wav	90318	44100	24	1	0.669
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/01_BD_Tuned_4_808_E.wav	223436	44100	24	1	1.659
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/02_BD_Tuned_4_808_F.wav	192224	44100	24	1	1.427
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/03_BD_Tuned_4_808_F#.wav	176256	44100	24	1	1.308
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/04_BD_Tuned_4_808_G.wav	164492	44100	24	1	1.221
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/05_BD_Tuned_4_808_G#.wav	151850	44100	24	1	1.127
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/06_BD_Tuned_4_808_A.wav	140328	44100	24	1	1.041
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/07_BD_Tuned_4_808_E.wav	76398	44100	24	1	0.565
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/08_BD_Tuned_4_808_F.wav	69320	44100	24	1	0.512
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/09_BD_Tuned_4_808_F#.wav	62502	44100	24	1	0.462
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/10_BD_Tuned_4_808_G.wav	56928	44100	24	1	0.42
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/11_BD_Tuned_4_808_G#.wav	51722	44100	24	1	0.381
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/4/12_BD_Tuned_4_808_A.wav	46778	44100	24	1	0.345
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/01_BD_Tuned_Filt1_808_E.wav	275510	44100	24	1	2.047
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/02_BD_Tuned_Filt1_808_F.wav	257298	44100	24	1	1.911
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/03_BD_Tuned_Filt1_808_F#.wav	238776	44100	24	1	1.774
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/04_BD_Tuned_Filt1_808_G.wav	226806	44100	24	1	1.684
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/05_BD_Tuned_Filt1_808_G#.wav	207498	44100	24	1	1.541
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/06_BD_Tuned_Filt1_808_A.wav	203378	44100	24	1	1.51
808 From Mars - Legacy/WAV/1. Individual Hits/01. Bass Drum/3. Tuned Chromatic/1. Tape Tuned/5/Filt1/07_BD_Tuned_Filt1_808_A#.wav	188660	44100	24	1	1.401
