path	bytes	sample_rate	bits	channels	seconds
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_D3.wav	545530	44100	24	1	4.092
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_D4.wav	545422	44100	24	1	4.092
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_D5.wav	541756	44100	24	1	4.064
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_D6.wav	546100	44100	24	1	4.097
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_D7.wav	542218	44100	24	1	4.067
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E-1.wav	547762	44100	24	1	4.109
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E0.wav	543328	44100	24	1	4.076
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E1.wav	545809	44100	24	1	4.095
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E2.wav	542911	44100	24	1	4.073
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E3.wav	545479	44100	24	1	4.092
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E4.wav	544570	44100	24	1	4.085
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E5.wav	544135	44100	24	1	4.082
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E6.wav	543445	44100	24	1	4.077
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_E7.wav	544402	44100	24	1	4.084
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#-1.wav	545416	44100	24	1	4.092
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#0.wav	543208	44100	24	1	4.075
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#1.wav	545236	44100	24	1	4.09
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#2.wav	544384	44100	24	1	4.084
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#3.wav	544735	44100	24	1	4.086
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#4.wav	545722	44100	24	1	4.094
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#5.wav	544507	44100	24	1	4.085
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#6.wav	543655	44100	24	1	4.078
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F#7.wav	542437	44100	24	1	4.069
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F-1.wav	548038	44100	24	1	4.111
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F0.wav	547711	44100	24	1	4.109
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F1.wav	545410	44100	24	1	4.092
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F2.wav	545704	44100	24	1	4.094
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F3.wav	544042	44100	24	1	4.081
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F4.wav	544516	44100	24	1	4.085
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F5.wav	541384	44100	24	1	4.061
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F6.wav	542596	44100	24	1	4.07
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_F7.wav	540487	44100	24	1	4.054
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#-1.wav	549691	44100	24	1	4.124
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#0.wav	546520	44100	24	1	4.1
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#1.wav	545563	44100	24	1	4.093
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#2.wav	544789	44100	24	1	4.087
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#3.wav	544870	44100	24	1	4.087
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#4.wav	544390	44100	24	1	4.084
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#5.wav	540361	44100	24	1	4.053
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#6.wav	545326	44100	24	1	4.091
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G#7.wav	542428	44100	24	1	4.069
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G-1.wav	549199	44100	24	1	4.12
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G0.wav	552508	44100	24	1	4.145
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G1.wav	544231	44100	24	1	4.083
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G2.wav	544744	44100	24	1	4.087
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G3.wav	545473	44100	24	1	4.092
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G4.wav	543439	44100	24	1	4.077
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G5.wav	546139	44100	24	1	4.097
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G6.wav	545782	44100	24	1	4.094
Mini From Mars/WAV/Easy Wave/Mini_EasyWave_G7.wav	543775	44100	24	1	4.079
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#0.wav	545692	44100	24	1	4.094
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#1.wav	538852	44100	24	1	4.042
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#2.wav	538708	44100	24	1	4.041
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#3.wav	538075	44100	24	1	4.036
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#4.wav	535678	44100	24	1	4.018
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#5.wav	534295	44100	24	1	4.008
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#6.wav	534427	44100	24	1	4.009
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A#7.wav	535117	44100	24	1	4.014
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A0.wav	542419	44100	24	1	4.069
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A1.wav	539395	44100	24	1	4.046
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A2.wav	538540	44100	24	1	4.04
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A3.wav	536827	44100	24	1	4.027
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A4.wav	536338	44100	24	1	4.023
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A5.wav	535786	44100	24	1	4.019
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A6.wav	535063	44100	24	1	4.013
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_A7.wav	534763	44100	24	1	4.011
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B0.wav	540592	44100	24	1	4.055
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B1.wav	539188	44100	24	1	4.045
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B2.wav	539302	44100	24	1	4.045
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B3.wav	536410	44100	24	1	4.024
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B4.wav	535477	44100	24	1	4.016
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B5.wav	534838	44100	24	1	4.012
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B6.wav	534712	44100	24	1	4.011
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_B7.wav	534097	44100	24	1	4.006
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#0.wav	543148	44100	24	1	4.074
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#1.wav	541762	44100	24	1	4.064
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#2.wav	541180	44100	24	1	4.06
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#3.wav	538366	44100	24	1	4.038
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#4.wav	535216	44100	24	1	4.015
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#5.wav	535912	44100	24	1	4.02
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#6.wav	536725	44100	24	1	4.026
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C#7.wav	535276	44100	24	1	4.015
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C0.wav	542467	44100	24	1	4.069
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C1.wav	544783	44100	24	1	4.087
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C2.wav	538666	44100	24	1	4.041
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C3.wav	536974	44100	24	1	4.028
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C4.wav	538798	44100	24	1	4.042
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C5.wav	536065	44100	24	1	4.021
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C6.wav	534649	44100	24	1	4.01
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C7.wav	535936	44100	24	1	4.02
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_C8.wav	536881	44100	24	1	4.027
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#0.wav	542689	44100	24	1	4.071
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#1.wav	539908	44100	24	1	4.05
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#2.wav	539206	44100	24	1	4.045
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#3.wav	537004	44100	24	1	4.028
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#4.wav	534934	44100	24	1	4.012
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#5.wav	534670	44100	24	1	4.01
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#6.wav	536047	44100	24	1	4.021
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D#7.wav	535369	44100	24	1	4.016
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D0.wav	545095	44100	24	1	4.089
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D1.wav	541603	44100	24	1	4.063
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D2.wav	538915	44100	24	1	4.042
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D3.wav	537631	44100	24	1	4.033
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D4.wav	537166	44100	24	1	4.029
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D5.wav	536008	44100	24	1	4.02
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D6.wav	535333	44100	24	1	4.015
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_D7.wav	535603	44100	24	1	4.017
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E0.wav	543991	44100	24	1	4.081
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E1.wav	542764	44100	24	1	4.072
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E2.wav	541114	44100	24	1	4.059
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E3.wav	535162	44100	24	1	4.014
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E4.wav	535381	44100	24	1	4.016
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E5.wav	535531	44100	24	1	4.017
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E6.wav	534367	44100	24	1	4.008
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_E7.wav	534853	44100	24	1	4.012
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#0.wav	541075	44100	24	1	4.059
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#1.wav	544111	44100	24	1	4.082
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#2.wav	538405	44100	24	1	4.039
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#3.wav	537352	44100	24	1	4.031
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#4.wav	535792	44100	24	1	4.019
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#5.wav	536179	44100	24	1	4.022
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#6.wav	538018	44100	24	1	4.036
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F#7.wav	536134	44100	24	1	4.021
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F0.wav	542380	44100	24	1	4.069
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F1.wav	539755	44100	24	1	4.049
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F2.wav	537793	44100	24	1	4.034
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F3.wav	538708	44100	24	1	4.041
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F4.wav	536377	44100	24	1	4.023
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F5.wav	535636	44100	24	1	4.018
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F6.wav	536776	44100	24	1	4.026
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_F7.wav	536242	44100	24	1	4.022
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#0.wav	543112	44100	24	1	4.074
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#1.wav	538519	44100	24	1	4.039
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#2.wav	537724	44100	24	1	4.033
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#3.wav	536068	44100	24	1	4.021
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#4.wav	535453	44100	24	1	4.016
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#5.wav	534340	44100	24	1	4.008
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#6.wav	535810	44100	24	1	4.019
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G#7.wav	535759	44100	24	1	4.019
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G0.wav	542254	44100	24	1	4.068
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G1.wav	536605	44100	24	1	4.025
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G2.wav	541441	44100	24	1	4.062
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G3.wav	537619	44100	24	1	4.033
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G4.wav	537058	44100	24	1	4.028
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G5.wav	535375	44100	24	1	4.016
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G6.wav	533980	44100	24	1	4.005
Mini From Mars/WAV/Electricity Tear/Mini_ElectricityTear_G7.wav	535909	44100	24	1	4.02
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#0.wav	1189504	44100	24	2	4.48
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#1.wav	1188730	44100	24	2	4.477
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#2.wav	1189744	44100	24	2	4.481
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#3.wav	580891	44100	24	1	4.36
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#4.wav	575788	44100	24	1	4.321
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#5.wav	576103	44100	24	1	4.324
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#6.wav	569299	44100	24	1	4.272
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A#7.wav	566041	44100	24	1	4.248
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A0.wav	1170676	44100	24	2	4.409
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A1.wav	1177270	44100	24	2	4.434
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A2.wav	1175338	44100	24	2	4.426
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A3.wav	573739	44100	24	1	4.306
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A4.wav	575992	44100	24	1	4.323
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A5.wav	575611	44100	24	1	4.32
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A6.wav	601807	44100	24	1	4.518
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_A7.wav	565849	44100	24	1	4.246
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B0.wav	1171882	44100	24	2	4.413
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B1.wav	1178362	44100	24	2	4.438
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B2.wav	1238704	44100	24	2	4.666
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B3.wav	573700	44100	24	1	4.305
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B4.wav	577297	44100	24	1	4.333
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B5.wav	571312	44100	24	1	4.287
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B6.wav	564331	44100	24	1	4.235
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_B7.wav	568822	44100	24	1	4.269
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#0.wav	1169524	44100	24	2	4.404
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#1.wav	1169446	44100	24	2	4.404
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#2.wav	1190266	44100	24	2	4.483
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#3.wav	574168	44100	24	1	4.309
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#4.wav	571603	44100	24	1	4.29
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#5.wav	621835	44100	24	1	4.669
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#6.wav	568066	44100	24	1	4.263
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C#7.wav	569329	44100	24	1	4.272
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C0.wav	1168198	44100	24	2	4.399
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C1.wav	1172506	44100	24	2	4.416
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C2.wav	1190920	44100	24	2	4.485
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C3.wav	578122	44100	24	1	4.339
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C4.wav	577618	44100	24	1	4.335
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C5.wav	576385	44100	24	1	4.326
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C6.wav	572548	44100	24	1	4.297
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C7.wav	605374	44100	24	1	4.545
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_C8.wav	602008	44100	24	1	4.519
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#0.wav	1167736	44100	24	2	4.398
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#1.wav	1244548	44100	24	2	4.688
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#2.wav	1184020	44100	24	2	4.459
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#3.wav	574459	44100	24	1	4.311
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#4.wav	602455	44100	24	1	4.523
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#5.wav	570724	44100	24	1	4.283
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#6.wav	571528	44100	24	1	4.289
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D#7.wav	595750	44100	24	1	4.472
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D0.wav	1168168	44100	24	2	4.399
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D1.wav	1173316	44100	24	2	4.419
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D2.wav	1186984	44100	24	2	4.47
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D3.wav	577285	44100	24	1	4.332
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D4.wav	610789	44100	24	1	4.586
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D5.wav	574369	44100	24	1	4.31
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D6.wav	572068	44100	24	1	4.293
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_D7.wav	599890	44100	24	1	4.503
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E0.wav	1246738	44100	24	2	4.696
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E1.wav	1172290	44100	24	2	4.415
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E2.wav	1188544	44100	24	2	4.476
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E3.wav	613207	44100	24	1	4.604
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E4.wav	578605	44100	24	1	4.342
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E5.wav	576307	44100	24	1	4.325
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E6.wav	574483	44100	24	1	4.311
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_E7.wav	572023	44100	24	1	4.293
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#0.wav	1188016	44100	24	2	4.474
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#1.wav	1172506	44100	24	2	4.416
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#2.wav	1241674	44100	24	2	4.677
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#3.wav	574765	44100	24	1	4.313
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#4.wav	578647	44100	24	1	4.343
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#5.wav	574798	44100	24	1	4.314
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#6.wav	576145	44100	24	1	4.324
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F#7.wav	567496	44100	24	1	4.259
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F0.wav	1189594	44100	24	2	4.48
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F1.wav	1172752	44100	24	2	4.417
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F2.wav	1188616	44100	24	2	4.477
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F3.wav	603133	44100	24	1	4.528
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F4.wav	602443	44100	24	1	4.523
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F5.wav	570607	44100	24	1	4.282
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F6.wav	605713	44100	24	1	4.547
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_F7.wav	566974	44100	24	1	4.255
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#0.wav	1171486	44100	24	2	4.412
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#1.wav	1188844	44100	24	2	4.478
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#2.wav	1243102	44100	24	2	4.683
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#3.wav	577663	44100	24	1	4.335
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#4.wav	575869	44100	24	1	4.322
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#5.wav	581887	44100	24	1	4.367
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#6.wav	577612	44100	24	1	4.335
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G#7.wav	566110	44100	24	1	4.248
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G0.wav	1171222	44100	24	2	4.411
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G1.wav	1173376	44100	24	2	4.419
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G2.wav	1192078	44100	24	2	4.49
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G3.wav	574060	44100	24	1	4.308
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G4.wav	571651	44100	24	1	4.29
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G5.wav	571696	44100	24	1	4.29
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G6.wav	570991	44100	24	1	4.285
Mini From Mars/WAV/Fat N Creamy Split/Mini_FatNCreamy_G7.wav	564088	44100	24	1	4.233
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#5.wav	558760	44100	24	1	4.192
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#5_0002.wav	590746	44100	24	1	4.434
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#5_0003.wav	596836	44100	24	1	4.48
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#6.wav	590293	44100	24	1	4.431
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#6_0001.wav	544780	44100	24	1	4.087
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#6_0002.wav	585844	44100	24	1	4.397
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F#6_0003.wav	613588	44100	24	1	4.607
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F0.wav	590512	44100	24	1	4.432
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F0_0001.wav	581773	44100	24	1	4.366
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F0_0002.wav	595240	44100	24	1	4.468
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F0_0003.wav	609481	44100	24	1	4.576
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F1.wav	589681	44100	24	1	4.426
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F1_0001.wav	583954	44100	24	1	4.383
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F1_0002.wav	593854	44100	24	1	4.458
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F1_0003.wav	593764	44100	24	1	4.457
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F2.wav	583558	44100	24	1	4.38
Mini From Mars/WAV/Funk Nasty Bass/Mini_FunkyCrunch_F2_0001.wav	607366	44100	24	1	4.56
